"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3417476";"";"0";"493.54";"0";"3.5";"14d";"CN(C)CCOCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccc(F)cc34)c1";"IC50";"'='";"51";"nM";"7.29";"";"";"UO_0000065";"14.78";"0.28";"3.79";"8.05";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3414731";"";"0";"400.41";"0";"4.67";"1c";"COc1ccc2c(OCc3nnc4c(F)cc(cn34)c5ccccc5)ccnc2c1";"IC50";"'='";"7";"nM";"8.15";"";"";"UO_0000065";"20.37";"0.37";"3.48";"13.25";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3648258";"";"0";"405.42";"0";"1.23";"BDBM100690";"C\C(=N/OCCNC(=O)N)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1";"IC50";"'='";"3.9";"nM";"8.41";"";"217903";"UO_0000065";"20.74";"0.38";"7.18";"5.76";"False";"CHEMBL3705316";"Kinase Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638682";"37";"BindingDB Database";"";"2013";""
"CHEMBL3639471";"";"0";"305.34";"0";"3.07";"BDBM103460";"COc1n[nH]c2ccc(cc12)C3C(C#N)C(=NC(=C3C#N)C)C";"IC50";"'='";"8";"nM";"8.1";"";"221335";"UO_0000065";"26.52";"0.48";"5.03";"8.27";"False";"CHEMBL3705061";"Kinase Assay: Tyrosine kinase activity assay (NADH Read-Out) using c-Met receptor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638959";"37";"BindingDB Database";"";"2013";""
"CHEMBL3414745";"";"0";"421.46";"0";"3.43";"11e";"CC(=O)Nc1nc2ccc(Cc3nnc4c(F)cc(cn34)c5cnn(C)c5)cc2s1";"IC50";"'='";"67";"nM";"7.17";"";"";"UO_0000065";"17.02";"0.33";"3.74";"7.97";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3414741";"";"0";"358.38";"0";"3.41";"11a";"Cn1cc(cn1)c2cc(F)c3nnc(Cc4ccc5ncccc5c4)n3c2";"IC50";"'='";"18";"nM";"7.75";"";"";"UO_0000065";"21.61";"0.39";"4.33";"12.72";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3648245";"";"0";"393.41";"0";"0.91";"BDBM100677";"C\C(=N/OC(CO)CO)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1";"IC50";"'='";"20";"nM";"7.7";"";"217890";"UO_0000065";"19.57";"0.36";"6.79";"5.86";"False";"CHEMBL3705316";"Kinase Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638682";"37";"BindingDB Database";"";"2013";""
"CHEMBL3648247";"";"0";"409.45";"0";"3.76";"BDBM100679";"C\C(=N/OCc1ccccc1)\c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2";"IC50";"'='";"440";"nM";"6.36";"";"217892";"UO_0000065";"15.52";"0.28";"2.6";"6.99";"False";"CHEMBL3705316";"Kinase Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638682";"37";"BindingDB Database";"";"2013";""
"CHEMBL3309997";"";"0";"363.38";"0";"2.47";"12a";"OCCCNc1ccc2c(c1)nc(c3ccc4OCOc4c3)n5ncnc25";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3381088";"Inhibition of c-MET (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352169";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";""
"CHEMBL3753365";"";"0";"440.89";"1";"6.32";"13d";"Clc1ccc(cc1)c2ccnc(c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3";"IC50";"'='";"4600";"nM";"5.34";"";"";"UO_0000065";"12.11";"0.23";"-0.98";"6.68";"False";"CHEMBL3756463";"Inhibition of c-Met (unknown origin) by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751824";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3752321";"";"0";"458.88";"1";"6.46";"14e";"Fc1cc(NC(=O)c2ccc(cn2)c3ccc(Cl)cc3)ccc1Oc4ccnc5[nH]ccc45";"IC50";"'='";"8900";"nM";"5.05";"";"";"UO_0000065";"11.01";"0.21";"-1.41";"6.32";"False";"CHEMBL3756463";"Inhibition of c-Met (unknown origin) by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751824";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3752484";"";"0";"452.49";"1";"6.43";"15d";"Cc1ccc(c(C)c1)c2ccnc(c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3";"IC50";"'='";"890";"nM";"6.05";"";"";"UO_0000065";"13.37";"0.24";"-0.38";"7.57";"False";"CHEMBL3756463";"Inhibition of c-Met (unknown origin) by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751824";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL2032027";"";"0";"525.57";"1";"4.59";"63";"COCCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c5ccccc5";"IC50";"'='";"89.3";"nM";"7.05";"";"";"UO_0000065";"13.41";"0.25";"2.46";"6.44";"False";"CHEMBL2032458";"Inhibition of HGF-mediated c-Met autophosphorylation in human PC3 cells after 10 mins by quantitative electrochemiluminescent immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"PC-3";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029218";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307570"
"CHEMBL1990583";"";"0";"405.39";"0";"3.35";"5g";"Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2064940";"Inhibition of c-Met in presence of 10 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062488";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL3402763";"";"0";"489.04";"1";"5.69";"33";"CCN(CC)CCCOC(=O)Nc1cccc(CN2N=C(CSC2=O)c3ccc(Cl)cc3)c1";"IC50";"'='";"90";"nM";"7.05";"";"";"UO_0000065";"14.41";"0.29";"1.36";"9.49";"False";"CHEMBL3404455";"Inhibition of GST-His6-tagged recombinant human c-Met kinase domain (956 to 1390) after 60 mins by anoff-chip mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399942";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL2032030";"";"0";"570.62";"2";"5.7";"58d";"COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(O)C(C)C)N(C4=O)c5ccccc5)cc3F)ccnc2c1";"IC50";"'='";"56";"nM";"7.25";"";"";"UO_0000065";"12.71";"0.24";"1.55";"6.74";"False";"CHEMBL2032458";"Inhibition of HGF-mediated c-Met autophosphorylation in human PC3 cells after 10 mins by quantitative electrochemiluminescent immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"PC-3";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029218";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307570"
"CHEMBL3309959";"";"0";"502.48";"1";"3.16";"3i";"Nc1nccc(Oc2ccc(cc2F)N3C=C(C=CC3=O)C(=O)NCc4ccc(F)cc4)c1C#CCO";"IC50";"'='";"280";"nM";"6.55";"";"";"UO_0000065";"13.04";"0.24";"3.39";"5.48";"False";"CHEMBL3372649";"Inhibition of recombinant MET kinase domain (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351718";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3309961";"";"0";"472.45";"0";"4.71";"3k";"Fc1ccc(CNC(=O)C2=CN(C(=O)C=C2)c3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)cc1";"IC50";"'='";"1230";"nM";"5.91";"";"";"UO_0000065";"12.51";"0.23";"1.2";"6.64";"False";"CHEMBL3372649";"Inhibition of recombinant MET kinase domain (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351718";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3309964";"";"0";"544.51";"1";"4.8";"3n";"COc1cc2ncnc(Oc3ccc(cc3F)N4C=C(C=CC4=O)C(=O)NCc5ccc(F)cc5)c2cc1OC";"IC50";"'='";"240";"nM";"6.62";"";"";"UO_0000065";"12.16";"0.23";"1.82";"6.33";"False";"CHEMBL3372649";"Inhibition of recombinant MET kinase domain (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351718";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3309973";"";"0";"572.54";"2";"5.63";"3w";"COC1=CC(=O)N(C=C1C(=O)NCc2ccc(F)cc2)c3ccc(Oc4ccnc(N)c4c5ccc(F)cc5)c(F)c3";"IC50";"'='";"120";"nM";"6.92";"";"";"UO_0000065";"12.09";"0.23";"1.29";"6.38";"False";"CHEMBL3372649";"Inhibition of recombinant MET kinase domain (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351718";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL508776";"";"0";"543.62";"2";"6.42";"28";"CN1CCC(=CC1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2";"IC50";"'='";"300";"nM";"6.52";"";"";"UO_0000065";"12";"0.23";"0.1";"8.36";"False";"CHEMBL960944";"Inhibition of TPR-fused Met phosphorylation expressed in human 293T cells by ELISA";"B";"BAO_0000219";"cell-based format";"";"";"";"293T";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153284";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL3417468";"";"0";"453.52";"0";"4.06";"6j";"CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3ccc(F)cc3)C=CC2=O)c1";"IC50";"'='";"900";"nM";"6.05";"";"";"UO_0000065";"13.33";"0.25";"1.99";"6.83";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3417471";"";"0";"459.55";"0";"4.13";"12";"CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccccc34)c1";"IC50";"'='";"370";"nM";"6.43";"";"";"UO_0000065";"14";"0.26";"2.3";"7.9";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3972144";"";"0";"379.29";"0";"3.78";"BDBM240737";"Cc1n[nH]c2cc(F)c(cc12)C3C(=C(NC(=C3C#N)C(F)F)C(F)F)C#N";"IC50";"'='";"3";"nM";"8.52";"";"420045";"UO_0000065";"22.47";"0.43";"4.74";"9.65";"False";"CHEMBL3887176";"Kinase Homogeneous Time-Resolved Fluorescence Assay: The N-terminally His6-tagged recombinant kinase domain of the human c-Met (amino acids 960-1390), expressed in insect cells (SF21) and purified by Ni-NTA affinity chromatography and consecutive size exclusion chromatography (Superdex 200), is used. Alternatively, commercially available c-Met (Millipore) can be used. As substrate for the kinase reaction, the biotinylated poly-Glu, Tyr (4:1) copolymer (#61GTOBLC, Cis Biointernational, Marcoule, France) is used. For the assay, 50 mL of a 100-fold concentrated solution of the test compound in DMSO is pipetted into a black low-volume 384-well microtiter plate (Greiner Bio-One, Frickenhausen, Germany). 2 μL of a solution of c-Met in assay buffer [25 mM Hepes/NaOH, pH 7.5; 5 mM MgCl2; 5 mM MnCl2; 2 mM dithiothreitol; 0.1% (v/v) Tween 20 (Sigma); 0.1% (w/v) bovine serum albumin] are added, and the mixture is incubated for 15 min at 22° C. to allow pre-binding of the test compound to the enzyme before the start of the kinase reaction. Then, the kinase reaction is started by the addition of 3 μL of a solution of adenosine triphosphate (ATP, 16.7 μM; final concentration in the 5 μL assay volume is 10 μM) and substrate (2.27 μg/mL, final concentration in the 5 μL assay volume is 1.36 μg/mL Ë¿30 nM) in assay buffer, and the resulting mixture is incubated for a reaction time of 30 min at 22° C. The concentration of c-Met in the assay is adjusted depending on the activity of the enzyme lot and is appropriately chosen to have the assay in the linear range; typical enzyme concentrations are in the range of about 0.03 nM (final concentration in the 5 μL assay volume). The reaction is stopped by the addition of 5 μL of a solution of HTRF detection reagents [40 nM streptavidine-X Lent and 2.4 nM PT66-Eu-chelate, an europium-chelate labelled anti-phosphotyrosine antibody (Perkin-Elmer)] in an aqueous EDTA solution [100 mM EDTA, 0.2% (w/v) bovine serum albumin in 50 mM HEPES/NaOH, pH 7.5]. The resulting mixture is incubated for 1 h at 22° C. to allow the binding of the biotinylated phosphorylated peptide to the streptavidine-XLent and the PT66-Eu-chelate. Subsequently, the amount of phosphorylated substrate is evaluated by measurement of the resonance energy transfer from the PT66-Eu-chelate to the streptavidine-XLent. Therefore, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm are measured in an HTRF reader, e.g. Rubystar (BMG Lab-technologies, Offenburg, Germany) or Viewlux (Perkin-Elmer). The ratio of the emissions at 665 nm and at 622 nm is taken as the measure for the amount of phosphorylated substrate.";"B";"BAO_0000219";"cell-based format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886205";"37";"BindingDB Database";"";"2016";""
"CHEMBL518174";"";"0";"542.57";"2";"5.07";"(R)-58a";"COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C[C@@H](C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1";"IC50";"'='";"23.9";"nM";"7.62";"";"";"UO_0000065";"14.05";"0.26";"2.55";"7.08";"False";"CHEMBL2032458";"Inhibition of HGF-mediated c-Met autophosphorylation in human PC3 cells after 10 mins by quantitative electrochemiluminescent immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"PC-3";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029218";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307570"
"CHEMBL3417481";"";"0";"492.51";"0";"4.27";"16d";"COC(=O)CCCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccc(F)cc34)c1";"IC50";"'='";"36";"nM";"7.44";"";"";"UO_0000065";"15.11";"0.28";"3.17";"7.13";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL2029562";"";"0";"404.46";"0";"2.95";"19";"COc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(C)ns5)cc2c1";"IC50";"'='";"3";"nM";"8.52";"";"";"UO_0000065";"21.07";"0.4";"5.57";"9.72";"False";"CHEMBL2034584";"Inhibition of HGF-induced autophosphorylation of c-Met in human PC3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"PC-3";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029295";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307570"
"CHEMBL3984362";"";"0";"325.32";"0";"3.4";"BDBM240732";"CC1=C(C#N)C(C(=C(N1)C(F)F)C#N)c2ccc3[nH]nc(C)c3c2";"IC50";"'='";"6";"nM";"8.22";"";"420030";"UO_0000065";"25.27";"0.47";"4.82";"9.31";"False";"CHEMBL3887175";"Kinase Activity Assay (NADH Read-Out): Recombinant human c-Met protein (Invitrogen, Carlsbad, Calif., USA) is used. As substrate for the kinase reaction the peptide KKKSPGEYVNIEFG (JPT, Germany) is used. For the assay, 1 μL of a 51-fold concentrated solution of the test compound in DMSO is pipetted into a white 384-well microtiter plate (Greiner Bio-One, Frickenhausen, Germany). 25 μL of a solution of c-Met (final concentration 30 nM) and pyruvate kinase/lactate dehydrogenase (Roche Diagnostics, Mannheim, Germany; final concentration 8 mg/L) in assay buffer [3-(N-morpholino)propanesulfonic acid (MOPS), 50 mM, pH 7; MgCl2, 10 mM; bovine serum albumin (BSA), 0.01%; Triton X 100, 0.01%; DTT, 2 mM] are added, and the mixture is incubated for 5 min at room temperature. Then, the kinase reaction is started by the addition of 25 μL of a solution of adenosine triphosphate (ATP, final concentration 30 μM), substrate (final concentration 100 μM), nicotinamide adenine dinucleo-tide (NADH, final concentration 50 μM) and dithiothreitol (DTT, final concentration 2 mM) in assay buffer, and the resulting mixture is incubated for a reaction time of 100 min at 32° C. Subsequently, the amount of phosphorylated substrate is evaluated by measurement of the decrease of NADH fluorescence. Therefore, the fluorescence emissions at 465 nm after excitation at 340 nm is measured in a fluorescence reader, e.g. Tecan Ultra (Tecan, Männedorf, Switzerland).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886205";"37";"BindingDB Database";"";"2016";""
"CHEMBL3984362";"";"0";"325.32";"0";"3.4";"BDBM240732";"CC1=C(C#N)C(C(=C(N1)C(F)F)C#N)c2ccc3[nH]nc(C)c3c2";"IC50";"'='";"6";"nM";"8.22";"";"420031";"UO_0000065";"25.27";"0.47";"4.82";"9.31";"False";"CHEMBL3887175";"Kinase Activity Assay (NADH Read-Out): Recombinant human c-Met protein (Invitrogen, Carlsbad, Calif., USA) is used. As substrate for the kinase reaction the peptide KKKSPGEYVNIEFG (JPT, Germany) is used. For the assay, 1 μL of a 51-fold concentrated solution of the test compound in DMSO is pipetted into a white 384-well microtiter plate (Greiner Bio-One, Frickenhausen, Germany). 25 μL of a solution of c-Met (final concentration 30 nM) and pyruvate kinase/lactate dehydrogenase (Roche Diagnostics, Mannheim, Germany; final concentration 8 mg/L) in assay buffer [3-(N-morpholino)propanesulfonic acid (MOPS), 50 mM, pH 7; MgCl2, 10 mM; bovine serum albumin (BSA), 0.01%; Triton X 100, 0.01%; DTT, 2 mM] are added, and the mixture is incubated for 5 min at room temperature. Then, the kinase reaction is started by the addition of 25 μL of a solution of adenosine triphosphate (ATP, final concentration 30 μM), substrate (final concentration 100 μM), nicotinamide adenine dinucleo-tide (NADH, final concentration 50 μM) and dithiothreitol (DTT, final concentration 2 mM) in assay buffer, and the resulting mixture is incubated for a reaction time of 100 min at 32° C. Subsequently, the amount of phosphorylated substrate is evaluated by measurement of the decrease of NADH fluorescence. Therefore, the fluorescence emissions at 465 nm after excitation at 340 nm is measured in a fluorescence reader, e.g. Tecan Ultra (Tecan, Männedorf, Switzerland).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886205";"37";"BindingDB Database";"";"2016";""
"CHEMBL3938140";"";"0";"343.31";"0";"3.7";"BDBM240734";"CC1=C(C#N)C(C(=C(N1)C(F)(F)F)C#N)c2ccc3[nH]nc(C)c3c2";"IC50";"'='";"12";"nM";"7.92";"";"420033";"UO_0000065";"23.07";"0.43";"4.22";"8.97";"False";"CHEMBL3887175";"Kinase Activity Assay (NADH Read-Out): Recombinant human c-Met protein (Invitrogen, Carlsbad, Calif., USA) is used. As substrate for the kinase reaction the peptide KKKSPGEYVNIEFG (JPT, Germany) is used. For the assay, 1 μL of a 51-fold concentrated solution of the test compound in DMSO is pipetted into a white 384-well microtiter plate (Greiner Bio-One, Frickenhausen, Germany). 25 μL of a solution of c-Met (final concentration 30 nM) and pyruvate kinase/lactate dehydrogenase (Roche Diagnostics, Mannheim, Germany; final concentration 8 mg/L) in assay buffer [3-(N-morpholino)propanesulfonic acid (MOPS), 50 mM, pH 7; MgCl2, 10 mM; bovine serum albumin (BSA), 0.01%; Triton X 100, 0.01%; DTT, 2 mM] are added, and the mixture is incubated for 5 min at room temperature. Then, the kinase reaction is started by the addition of 25 μL of a solution of adenosine triphosphate (ATP, final concentration 30 μM), substrate (final concentration 100 μM), nicotinamide adenine dinucleo-tide (NADH, final concentration 50 μM) and dithiothreitol (DTT, final concentration 2 mM) in assay buffer, and the resulting mixture is incubated for a reaction time of 100 min at 32° C. Subsequently, the amount of phosphorylated substrate is evaluated by measurement of the decrease of NADH fluorescence. Therefore, the fluorescence emissions at 465 nm after excitation at 340 nm is measured in a fluorescence reader, e.g. Tecan Ultra (Tecan, Männedorf, Switzerland).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886205";"37";"BindingDB Database";"";"2016";""
